set4_id,DataVizRoles_collapsed,YearsDataVizExperience_buckets,ToolsFreq_,ToolsFreq_ArcGIS,ToolsFreq_Canva,ToolsFreq_Canvas,ToolsFreq_D3,ToolsFreq_Datawrapper,ToolsFreq_Excel,ToolsFreq_Figma,ToolsFreq_Flourish,ToolsFreq_ggplot2,ToolsFreq_Gephi,ToolsFreq_GoogleDataStudio,ToolsFreq_GoogleSheets,ToolsFreq_Highcharts,ToolsFreq_Illustrator,ToolsFreq_Leaflet,ToolsFreq_Looker,ToolsFreq_Mapbox,ToolsFreq_Matplotlib,ToolsFreq_Observable,ToolsFreq_P5orProcessing,ToolsFreq_PenPaper,ToolsFreq_PhysicalMaterials,ToolsFreq_Plotly,ToolsFreq_PowerBI,ToolsFreq_PowerPoint,ToolsFreq_Python,ToolsFreq_QGIS,ToolsFreq_Qlik,ToolsFreq_R,ToolsFreq_RAWGraphs,ToolsFreq_React,ToolsFreq_Svelte,ToolsFreq_Tableau,ToolsFreq_Vega,ToolsFreq_Vue,ToolsFreq_WebComponents,ToolsFreq_WebGL,Tools_Other__,ToolsLiking_TopThree__,ToolsFreq_ArcGIS_encoded,ToolsFreq_Canva_encoded,ToolsFreq_Canvas,ToolsFreq_D3,ToolsFreq_Datawrapper,ToolsFreq_Excel,ToolsFreq_Figma,ToolsFreq_Flourish,ToolsFreq_ggplot2,ToolsFreq_Gephi,ToolsFreq_GoogleDataStudio,ToolsFreq_GoogleSheets,ToolsFreq_Highcharts,ToolsFreq_Illustrator,ToolsFreq_Leaflet,ToolsFreq_Looker,ToolsFreq_Mapbox,ToolsFreq_Matplotlib,ToolsFreq_Observable,ToolsFreq_P5orProcessing,ToolsFreq_PenPaper,ToolsFreq_PhysicalMaterials,ToolsFreq_Plotly,ToolsFreq_PowerBI,ToolsFreq_PowerPoint,ToolsFreq_Python,ToolsFreq_QGIS,ToolsFreq_Qlik,ToolsFreq_R,ToolsFreq_RAWGraphs,ToolsFreq_React,ToolsFreq_Svelte,ToolsFreq_Tableau,ToolsFreq_Vega,ToolsFreq_Vue,ToolsFreq_WebComponents,ToolsFreq_WebGL
nmmS,Employee,1-5,0,[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cIPk,Employee,11-15,0,[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GmVX,Employee,1-5,0,[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NbHN,Employee,1-5,7,Never,Sometimes,Never,Never,Never,Often,Never,Never,Never,Never,Never,Often,Never,Rarely,Rarely,Never,Never,Never,Never,Never,Rarely,Rarely,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,powerpoint;,"PowerPoint, Excel, Canva",0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dnhn,Employee,6-10,0,[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iAgb,Employee,6-10,0,[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
caBs,Employee,6-10,0,[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rdpn,Employee,1-5,13,Never,Never,Never,Rarely,Never,Often,Never,Never,Often,Never,Never,Sometimes,Sometimes,Never,Often,Never,Never,Never,Never,Never,Often,Never,Sometimes,Sometimes,Rarely,Rarely,Never,Never,Often,Never,Never,Never,Never,Never,Never,Never,Rarely,[^not answered],[^not answered],0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1
ftwM,Employee,6-10,0,[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IubT,Employee,6-10,0,[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Obgs,Employee,6-10,0,[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VRwm,Employee,6-10,0,[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ErBN,Employee,1-5,9,Sometimes,Rarely,Never,Never,Rarely,Often,Never,Never,Never,Never,Never,Rarely,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes,Never,Never,Often,Often,Never,Never,Never,Never,Never,Never,Never,Rarely,Never,Never,Never,Never,[^not answered],[^not answered],1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
iSSv,EmployeeAND,6-10,0,[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sffv,Employee,21-25,0,[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jNFM,Employee,1-5,7,Never,Sometimes,Sometimes,Never,Never,Often,Never,Never,Never,Never,Never,Often,Sometimes,Sometimes,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,[\unfinished],[\unfinished],0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ZAyq,Employee,1-5,0,[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eDSr,EmployeeAND,1-5,0,[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ahvE,Employee,1-5,0,[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LvkE,Employee,6-10,0,[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aSVm,Employee,More than 30,0,[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fqVV,EmployeeAND,1-5,0,[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NnDM,EmployeeAND,16-20,0,[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UbdP,Employee,6-10,0,[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IgdN,EmployeeANDFreelanceAND,21-25,15,Never,Never,Rarely,Often,Never,Often,Rarely,Never,Rarely,Never,Never,Never,Never,Often,Rarely,Never,Rarely,Rarely,Never,Never,Never,Never,Never,Never,Never,Often,Often,Never,Rarely,Often,Never,Often,Never,Sometimes,Never,Never,Never,Altair (python/vega);Mapshaper;Blender,Svelte;Illustrator;RawGraphs,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0
vsvE,Employee,11-15,0,[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iZmy,Employee,11-15,0,[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ooeb,Employee,6-10,0,[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WOLz,Employee,6-10,0,[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vlyp,Employee,6-10,0,[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VniY,Employee,6-10,0,[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mqDc,Employee,6-10,0,[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ijmT,Employee,11-15,14,Often,Rarely,Never,Never,Never,Sometimes,Never,Never,Often,Never,Never,Sometimes,Never,Sometimes,Sometimes,Never,Rarely,Never,Never,Never,Sometimes,Never,Often,Never,Often,Sometimes,Often,Never,Often,Never,Never,Never,Never,Never,Never,Never,Never,Inkscape,R; Inkscape; ArcGIS,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
ktBU,Employee,1-5,0,[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raCG,Employee,11-15,7,Never,Never,Never,Rarely,Never,Rarely,Never,Rarely,Never,Never,Never,Never,Often,Often,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Rarely,Never,Never,Never,Never,Never,Never,Never,Rarely,Never,Never,Never,Never,Forsta Visualization,[^not answered],0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
aZyd,Employee,6-10,0,[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kEzX,EmployeeANDFreelance,6-10,0,[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loqe,Employee,6-10,11,[^not chosen],[^not chosen],[^not chosen],Often,[^not chosen],Rarely,Sometimes,[^not chosen],[^not chosen],[^not chosen],[^not chosen],Rarely,[^not chosen],[^not chosen],Rarely,[^not chosen],[^not chosen],[^not chosen],[^not chosen],Often,Often,[^not chosen],[^not chosen],[^not chosen],Rarely,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],Sometimes,[^not chosen],Sometimes,Sometimes,svg,vanilla JS,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
